Nutrient,Day,Rep,Community,OD,S0
HN,0,3,C5,0.2075,6
HN,1,1,C5,0.862699986,6
HN,1,2,C5,0.869700015,6
HN,1,3,C5,0.842899978,6
HN,2,1,C5,0.787400007,6
HN,2,2,C5,0.768599987,6
HN,2,3,C5,0.763400018,6
HN,3,1,C5,0.780300021,6
HN,3,2,C5,0.766099989,6
HN,3,3,C5,0.763100028,6
HN,4,1,C5,0.75059998,6
HN,4,2,C5,0.73119998,6
HN,4,3,C5,0.740700006,6
HN,5,1,C5,0.727699995,6
HN,5,2,C5,0.706200004,6
HN,5,3,C5,0.866499984,6
HN,6,1,C5,0.746200025,6
HN,6,2,C5,0.917499983,6
HN,6,3,C5,0.732599974,6
HN,7,1,C5,0.526400006,6
HN,7,2,C5,0.670700014,6
HN,7,3,C5,0.580099976,6
HN,8,1,C5,0.717999995,6
HN,8,2,C5,0.511899984,6
HN,8,3,C5,0.730099976,6
HN,9,1,C5,0.765500009,6
HN,9,2,C5,0.618799984,6
HN,9,3,C5,0.851399982,6
HN,10,1,C5,0.564499974,6
HN,10,2,C5,0.57249999,6
HN,10,3,C5,0.739400029,6
HN,0,1,C6,0.2393,6
HN,0,2,C6,0.2393,6
HN,0,3,C6,0.2393,6
HN,1,1,C6,1.025599957,6
HN,1,2,C6,1.003499985,6
HN,1,3,C6,1.040699959,6
HN,2,1,C6,0.989600003,6
HN,2,2,C6,0.988699973,6
HN,2,3,C6,0.565500021,6
HN,3,1,C6,0.94690001,6
HN,3,2,C6,0.497799993,6
HN,3,3,C6,0.357499987,6
HN,4,1,C6,0.7676,6
HN,4,2,C6,0.974099994,6
HN,4,3,C6,0.997799993,6
HN,5,1,C6,0.960699975,6
HN,5,2,C6,0.446799994,6
HN,5,3,C6,0.453900009,6
HN,6,1,C6,0.486400008,6
HN,6,2,C6,0.261900008,6
HN,6,3,C6,0.358900011,6
HN,7,1,C6,0.301499993,6
HN,7,2,C6,0.305999994,6
HN,7,3,C6,0.3292,6
HN,8,1,C6,0.473699987,6
HN,8,2,C6,0.308200002,6
HN,8,3,C6,1.093000054,6
HN,9,1,C6,1.067899942,6
HN,9,2,C6,1.054499984,6
HN,9,3,C6,0.424299985,6
HN,10,1,C6,0.495000005,6
HN,10,2,C6,0.481599987,6
HN,10,3,C6,0.226699993,6
HN,0,1,C7,0.2662,6
HN,0,2,C7,0.2662,6
HN,0,3,C7,0.2662,6
HN,1,1,C7,0.307799995,6
HN,1,2,C7,0.32159999,6
HN,1,3,C7,0.320800006,6
HN,2,1,C7,0.238600001,6
HN,2,2,C7,0.232500002,6
HN,2,3,C7,0.245100006,6
HN,3,1,C7,0.256000012,6
HN,3,2,C7,0.246700004,6
HN,3,3,C7,0.250200003,6
HN,4,1,C7,0.237800002,6
HN,4,2,C7,0.230700001,6
HN,4,3,C7,0.257200003,6
HN,5,1,C7,0.232800007,6
HN,5,2,C7,0.233500004,6
HN,5,3,C7,0.252099991,6
HN,6,1,C7,0.282000005,6
HN,6,2,C7,0.318899989,6
HN,6,3,C7,0.256500006,6
HN,7,1,C7,0.287299991,6
HN,7,2,C7,0.337700009,6
HN,7,3,C7,0.273699999,6
HN,8,1,C7,0.349999994,6
HN,8,2,C7,0.419200003,6
HN,8,3,C7,0.32159999,6
HN,9,1,C7,0.48300001,6
HN,9,2,C7,0.475199997,6
HN,9,3,C7,0.345200002,6
HN,10,1,C7,0.537100017,6
HN,10,2,C7,0.510900021,6
HN,10,3,C7,0.454600006,6
HN,0,1,C8,0.2408,6
HN,0,2,C8,0.2408,6
HN,0,3,C8,0.2408,6
HN,1,1,C8,0.226400003,6
HN,1,2,C8,0.209900007,6
HN,1,3,C8,0.239199996,6
HN,2,1,C8,0.208000004,6
HN,2,2,C8,0.213799998,6
HN,2,3,C8,0.217800006,6
HN,3,1,C8,0.209000006,6
HN,3,2,C8,0.216900006,6
HN,3,3,C8,0.212599993,6
HN,4,1,C8,0.209000006,6
HN,4,2,C8,0.194900006,6
HN,4,3,C8,0.209299996,6
HN,5,1,C8,0.192499995,6
HN,5,2,C8,0.194900006,6
HN,5,3,C8,0.203199998,6
HN,6,1,C8,0.202500001,6
HN,6,2,C8,0.205699995,6
HN,6,3,C8,0.204300001,6
HN,7,1,C8,0.199200004,6
HN,7,2,C8,0.194999993,6
HN,7,3,C8,0.198200002,6
HN,8,1,C8,0.190699995,6
HN,8,2,C8,0.188899994,6
HN,8,3,C8,0.191,6
HN,9,1,C8,0.184400007,6
HN,9,2,C8,0.184699997,6
HN,9,3,C8,0.204099998,6
HN,10,1,C8,0.193399996,6
HN,10,2,C8,0.193499997,6
HN,10,3,C8,0.201199993,6
HN,0,1,C1,0.245,12
HN,0,2,C1,0.245,12
HN,0,3,C1,0.245,12
HN,1,1,C1,1.064499974,12
HN,1,2,C1,1.065899968,12
HN,1,3,C1,1.054700017,12
HN,2,1,C1,0.473500013,12
HN,2,2,C1,0.738300025,12
HN,2,3,C1,0.463999987,12
HN,3,1,C1,0.50999999,12
HN,3,2,C1,0.494399995,12
HN,3,3,C1,0.260600001,12
HN,4,1,C1,0.878700018,12
HN,4,2,C1,0.543099999,12
HN,4,3,C1,0.8,12
HN,5,1,C1,0.961300015,12
HN,5,2,C1,0.998300016,12
HN,5,3,C1,0.197300002,12
HN,6,1,C1,0.574500024,12
HN,6,2,C1,0.507300019,12
HN,6,3,C1,0.7,12
HN,7,1,C1,0.388300002,12
HN,7,2,C1,0.310000002,12
HN,7,3,C1,0.190500006,12
HN,8,1,C1,0.613900006,12
HN,8,2,C1,1.07099998,12
HN,8,3,C1,0.187700003,12
HN,9,1,C1,1.065899968,12
HN,9,2,C1,0.440800011,12
HN,9,3,C1,1.1,12
HN,10,1,C1,0.471799999,12
HN,10,2,C1,0.322100013,12
HN,10,3,C1,0.206900001,12
HN,0,1,C2,0.21,12
HN,0,2,C2,0.21,12
HN,0,3,C2,0.21,12
HN,1,1,C2,0.270399988,12
HN,1,2,C2,0.289400011,12
HN,1,3,C2,0.287800014,12
HN,2,1,C2,0.290399998,12
HN,2,2,C2,0.293799996,12
HN,2,3,C2,0.289799988,12
HN,3,1,C2,0.309100002,12
HN,3,2,C2,0.311699986,12
HN,3,3,C2,0.307099998,12
HN,4,1,C2,0.330300003,12
HN,4,2,C2,0.306800008,12
HN,4,3,C2,0.314200014,12
HN,5,1,C2,0.262699991,12
HN,5,2,C2,0.249899998,12
HN,5,3,C2,0.271400005,12
HN,6,1,C2,0.289499998,12
HN,6,2,C2,0.314300001,12
HN,6,3,C2,0.306100011,12
HN,7,1,C2,0.265700012,12
HN,7,2,C2,0.296499997,12
HN,7,3,C2,0.301999986,12
HN,8,1,C2,0.2368,12
HN,8,2,C2,0.2465,12
HN,8,3,C2,0.245100006,12
HN,9,1,C2,0.223000005,12
HN,9,2,C2,0.236200005,12
HN,9,3,C2,0.226899996,12
HN,10,1,C2,0.226400003,12
HN,10,2,C2,0.228,12
HN,10,3,C2,0.219600007,12
HN,0,1,C3,0.21,12
HN,0,2,C3,0.21,12
HN,0,3,C3,0.21,12
HN,1,1,C3,1.048400044,12
HN,1,2,C3,1.025099993,12
HN,1,3,C3,1.061100006,12
HN,2,1,C3,1.047600031,12
HN,2,2,C3,0.828299999,12
HN,2,3,C3,0.539900005,12
HN,3,1,C3,1.024700046,12
HN,3,2,C3,1.014999986,12
HN,3,3,C3,0.676199973,12
HN,4,1,C3,0.461800009,12
HN,4,2,C3,0.474700004,12
HN,4,3,C3,0.568599999,12
HN,5,1,C3,0.360500008,12
HN,5,2,C3,0.370499998,12
HN,5,3,C3,1.018300056,12
HN,6,1,C3,1.10010004,12
HN,6,2,C3,0.417299986,12
HN,6,3,C3,1.079100013,12
HN,7,1,C3,1.049900055,12
HN,7,2,C3,1.050300002,12
HN,7,3,C3,0.431499988,12
HN,8,1,C3,0.460500002,12
HN,8,2,C3,1.012099981,12
HN,8,3,C3,0.337700009,12
HN,9,1,C3,0.289900005,12
HN,9,2,C3,0.506399989,12
HN,9,3,C3,1.054100037,12
HN,10,1,C3,0.614899993,12
HN,10,2,C3,1.051499963,12
HN,10,3,C3,1.068799973,12
HN,0,1,C4,0.25,12
HN,0,2,C4,0.25,12
HN,0,3,C4,0.25,12
HN,1,1,C4,0.252799988,12
HN,1,2,C4,0.241300002,12
HN,1,3,C4,0.244100004,12
HN,2,1,C4,0.223499998,12
HN,2,2,C4,0.230900005,12
HN,2,3,C4,0.234400004,12
HN,3,1,C4,0.226899996,12
HN,3,2,C4,0.222000003,12
HN,3,3,C4,0.213499993,12
HN,4,1,C4,0.233199999,12
HN,4,2,C4,0.212799996,12
HN,4,3,C4,0.221900001,12
HN,5,1,C4,0.2447,12
HN,5,2,C4,0.202999994,12
HN,5,3,C4,0.199000001,12
HN,6,1,C4,0.229499996,12
HN,6,2,C4,0.205899999,12
HN,6,3,C4,0.204899997,12
HN,7,1,C4,0.237900004,12
HN,7,2,C4,0.215000004,12
HN,7,3,C4,0.211799994,12
HN,8,1,C4,0.223900005,12
HN,8,2,C4,0.210600004,12
HN,8,3,C4,0.202700004,12
HN,9,1,C4,0.223000005,12
HN,9,2,C4,0.1998,12
HN,9,3,C4,0.190799996,12
HN,10,1,C4,0.211500004,12
HN,10,2,C4,0.205200002,12
HN,10,3,C4,0.199699998,12
HN,0,1,C5,0.24,12
HN,0,2,C5,0.24,12
HN,0,3,C5,0.24,12
HN,1,1,C5,1.041499972,12
HN,1,2,C5,1.038900018,12
HN,1,3,C5,1.034199953,12
HN,2,1,C5,0.893000007,12
HN,2,2,C5,0.780399978,12
HN,2,3,C5,0.981899977,12
HN,3,1,C5,0.766200006,12
HN,3,2,C5,0.470999986,12
HN,3,3,C5,1.032600045,12
HN,4,1,C5,1.031000018,12
HN,4,2,C5,1.025599957,12
HN,4,3,C5,0.734600008,12
HN,5,1,C5,0.867299974,12
HN,5,2,C5,0.991999984,12
HN,5,3,C5,0.349400014,12
HN,6,1,C5,1.093299985,12
HN,6,2,C5,1.076699972,12
HN,6,3,C5,1.029199958,12
HN,7,1,C5,0.967499971,12
HN,7,2,C5,0.989499986,12
HN,7,3,C5,1.048300028,12
HN,8,1,C5,0.811100006,12
HN,8,2,C5,0.970200002,12
HN,8,3,C5,0.557600021,12
HN,9,1,C5,1.054100037,12
HN,9,2,C5,1.069200039,12
HN,9,3,C5,0.361999989,12
HN,10,1,C5,1.055099964,12
HN,10,2,C5,0.896300018,12
HN,10,3,C5,1.066900015,12
HN,0,1,C6,0.2,12
HN,0,2,C6,0.2,12
HN,0,3,C6,0.2,12
HN,1,1,C6,0.400299996,12
HN,1,2,C6,0.387899995,12
HN,1,3,C6,0.36500001,12
HN,2,1,C6,0.314300001,12
HN,2,2,C6,0.348800004,12
HN,2,3,C6,0.340900004,12
HN,3,1,C6,0.364399999,12
HN,3,2,C6,0.408600003,12
HN,3,3,C6,0.405099988,12
HN,4,1,C6,0.315100014,12
HN,4,2,C6,0.328000009,12
HN,4,3,C6,0.335700005,12
HN,5,1,C6,0.329600006,12
HN,5,2,C6,0.358399987,12
HN,5,3,C6,0.326099992,12
HN,6,1,C6,0.34009999,12
HN,6,2,C6,0.436699986,12
HN,6,3,C6,0.360700011,12
HN,7,1,C6,0.350300014,12
HN,7,2,C6,0.332599998,12
HN,7,3,C6,0.320800006,12
HN,8,1,C6,0.37529999,12
HN,8,2,C6,0.363999993,12
HN,8,3,C6,0.396600008,12
HN,9,1,C6,0.299899995,12
HN,9,2,C6,0.354499996,12
HN,9,3,C6,0.300300002,12
HN,10,1,C6,0.362800002,12
HN,10,2,C6,0.369199991,12
HN,10,3,C6,0.351200014,12
HN,0,1,C7,0.23,12
HN,0,2,C7,0.23,12
HN,0,3,C7,0.23,12
HN,1,1,C7,1.00059998,12
HN,1,2,C7,1.040899992,12
HN,1,3,C7,1.014700055,12
HN,2,1,C7,0.919700027,12
HN,2,2,C7,1.051200032,12
HN,2,3,C7,1.079399943,12
HN,3,1,C7,0.789300025,12
HN,3,2,C7,0.988300025,12
HN,3,3,C7,0.742699981,12
HN,4,1,C7,0.401899993,12
HN,4,2,C7,0.382800013,12
HN,4,3,C7,0.616699994,12
HN,5,1,C7,0.543900013,12
HN,5,2,C7,0.584500015,12
HN,5,3,C7,0.558200002,12
HN,6,1,C7,0.751699984,12
HN,6,2,C7,0.705299973,12
HN,6,3,C7,0.565800011,12
HN,7,1,C7,0.599099994,12
HN,7,2,C7,0.623099983,12
HN,7,3,C7,0.686800003,12
HN,8,1,C7,0.622099996,12
HN,8,2,C7,0.772700012,12
HN,8,3,C7,0.66960001,12
HN,9,1,C7,0.542800009,12
HN,9,2,C7,0.768400013,12
HN,9,3,C7,0.60619998,12
HN,10,1,C7,0.60680002,12
HN,10,2,C7,0.828400016,12
HN,10,3,C7,0.631200016,12
HN,0,1,C8,0.24,12
HN,0,2,C8,0.24,12
HN,0,3,C8,0.24,12
HN,1,1,C8,0.989199996,12
HN,1,2,C8,0.994499981,12
HN,1,3,C8,0.963100016,12
HN,2,1,C8,0.916000009,12
HN,2,2,C8,0.41170001,12
HN,2,3,C8,0.951200008,12
HN,3,1,C8,0.430700004,12
HN,3,2,C8,0.66900003,12
HN,3,3,C8,0.442799985,12
HN,4,1,C8,0.225799993,12
HN,4,2,C8,0.956399977,12
HN,4,3,C8,0.310799986,12
HN,5,1,C8,0.225799993,12
HN,5,2,C8,0.430599988,12
HN,5,3,C8,0.363099992,12
HN,6,1,C8,0.85,12
HN,6,2,C8,0.240500003,12
HN,6,3,C8,1.01639998,12
HN,7,1,C8,0.210199997,12
HN,7,2,C8,0.261099994,12
HN,7,3,C8,1.003399968,12
HN,8,1,C8,0.8,12
HN,8,2,C8,1.016800046,12
HN,8,3,C8,0.407700002,12
HN,9,1,C8,0.254900008,12
HN,9,2,C8,1.024999976,12
HN,9,3,C8,0.210700005,12
HN,10,1,C8,0.9,12
HN,10,2,C8,0.430000007,12
HN,10,3,C8,0.187999994,12
HN,0,1,C1,0.23,24
HN,0,2,C1,0.23,24
HN,0,3,C1,0.23,24
HN,1,1,C1,1.028100014,24
HN,1,2,C1,1.042999983,24
HN,1,3,C1,1.039700031,24
HN,2,1,C1,1.046800017,24
HN,2,2,C1,1.015100002,24
HN,2,3,C1,1.010200024,24
HN,3,1,C1,0.908900023,24
HN,3,2,C1,0.868900001,24
HN,3,3,C1,1.013599992,24
HN,4,1,C1,0.980300009,24
HN,4,2,C1,0.998700023,24
HN,4,3,C1,0.721800029,24
HN,5,1,C1,0.54549998,24
HN,5,2,C1,0.952099979,24
HN,5,3,C1,0.952799976,24
HN,6,1,C1,0.614499986,24
HN,6,2,C1,1.065099955,24
HN,6,3,C1,1.084900022,24
HN,7,1,C1,1.061800003,24
HN,7,2,C1,0.635800004,24
HN,7,3,C1,0.940800011,24
HN,8,1,C1,0.590900004,24
HN,8,2,C1,0.429100007,24
HN,8,3,C1,0.931299984,24
HN,9,1,C1,0.323000014,24
HN,9,2,C1,1.056800008,24
HN,9,3,C1,1.046300054,24
HN,10,1,C1,0.708899975,24
HN,10,2,C1,1.067000031,24
HN,10,3,C1,1.061200023,24
HN,0,1,C2,0.245092371,24
HN,0,2,C2,0.254700889,24
HN,0,3,C2,0.229632081,24
HN,1,1,C2,0.300999999,24
HN,1,2,C2,0.317200005,24
HN,1,3,C2,0.312299997,24
HN,2,1,C2,0.158899993,24
HN,2,2,C2,0.166899994,24
HN,2,3,C2,0.163000003,24
HN,3,1,C2,0.134299994,24
HN,3,2,C2,0.132599995,24
HN,3,3,C2,0.157199994,24
HN,4,1,C2,0.141000003,24
HN,4,2,C2,0.142700002,24
HN,4,3,C2,0.143099993,24
HN,5,1,C2,0.1523,24
HN,5,2,C2,0.140000001,24
HN,5,3,C2,0.142399997,24
HN,6,1,C2,0.146300003,24
HN,6,2,C2,0.1391,24
HN,6,3,C2,0.146899998,24
HN,7,1,C2,0.145500004,24
HN,7,2,C2,0.151899993,24
HN,7,3,C2,0.157900006,24
HN,8,1,C2,0.186100006,24
HN,8,2,C2,0.187199995,24
HN,8,3,C2,0.184200004,24
HN,9,1,C2,0.169300005,24
HN,9,2,C2,0.161899999,24
HN,9,3,C2,0.163599998,24
HN,10,1,C2,0.164900005,24
HN,10,2,C2,0.164199993,24
HN,10,3,C2,0.177200004,24
HN,0,1,C3,0.274469281,24
HN,0,2,C3,0.218895502,24
HN,0,3,C3,0.268677543,24
HN,1,1,C3,1.083999991,24
HN,1,2,C3,1.092700005,24
HN,1,3,C3,1.10769999,24
HN,2,1,C3,1.006500006,24
HN,2,2,C3,0.901300013,24
HN,2,3,C3,1.005900025,24
HN,3,1,C3,0.829200029,24
HN,3,2,C3,1.012300014,24
HN,3,3,C3,0.993799984,24
HN,4,1,C3,0.985199988,24
HN,4,2,C3,0.551699996,24
HN,4,3,C3,0.328700006,24
HN,5,1,C3,0.551500022,24
HN,5,2,C3,0.562699974,24
HN,5,3,C3,0.162799999,24
HN,6,1,C3,0.486000001,24
HN,6,2,C3,1.019899964,24
HN,6,3,C3,0.150900006,24
HN,7,1,C3,1.001399994,24
HN,7,2,C3,0.979300022,24
HN,7,3,C3,0.151600003,24
HN,8,1,C3,0.736500025,24
HN,8,2,C3,0.716099977,24
HN,8,3,C3,0.526899993,24
HN,9,1,C3,0.967400014,24
HN,9,2,C3,0.969900012,24
HN,9,3,C3,0.536499977,24
HN,10,1,C3,0.969799995,24
HN,10,2,C3,0.951200008,24
HN,10,3,C3,0.320600003,24
HN,0,1,C4,0.218351116,24
HN,0,2,C4,0.23684846,24
HN,0,3,C4,0.262561856,24
HN,1,1,C4,0.275200009,24
HN,1,2,C4,0.277700007,24
HN,1,3,C4,0.256900012,24
HN,2,1,C4,0.295599997,24
HN,2,2,C4,0.275700003,24
HN,2,3,C4,0.280299991,24
HN,3,1,C4,0.360199988,24
HN,3,2,C4,0.370400012,24
HN,3,3,C4,0.377700001,24
HN,4,1,C4,0.363499999,24
HN,4,2,C4,0.363299996,24
HN,4,3,C4,0.463400006,24
HN,5,1,C4,0.214500004,24
HN,5,2,C4,0.253199989,24
HN,5,3,C4,0.29230001,24
HN,6,1,C4,0.409200013,24
HN,6,2,C4,0.428499997,24
HN,6,3,C4,0.497599989,24
HN,7,1,C4,0.42899999,24
HN,7,2,C4,0.455799997,24
HN,7,3,C4,0.533299983,24
HN,8,1,C4,0.331099987,24
HN,8,2,C4,0.252799988,24
HN,8,3,C4,0.433400005,24
HN,9,1,C4,0.448700011,24
HN,9,2,C4,0.402099997,24
HN,9,3,C4,0.594200015,24
HN,10,1,C4,0.352200001,24
HN,10,2,C4,0.358700007,24
HN,10,3,C4,0.413300008,24
HN,0,1,C5,0.278022744,24
HN,0,2,C5,0.208112577,24
HN,0,3,C5,0.292938597,24
HN,1,1,C5,0.541999996,24
HN,1,2,C5,0.489600003,24
HN,1,3,C5,0.521000028,24
HN,2,1,C5,0.212799996,24
HN,2,2,C5,0.195299998,24
HN,2,3,C5,0.211999997,24
HN,3,1,C5,0.157600001,24
HN,3,2,C5,0.149100006,24
HN,3,3,C5,0.153099999,24
HN,4,1,C5,0.143000007,24
HN,4,2,C5,0.148699999,24
HN,4,3,C5,0.1461,24
HN,5,1,C5,0.141399994,24
HN,5,2,C5,0.149800003,24
HN,5,3,C5,0.153799996,24
HN,6,1,C5,0.145799994,24
HN,6,2,C5,0.150299996,24
HN,6,3,C5,0.154400006,24
HN,7,1,C5,0.146899998,24
HN,7,2,C5,0.149100006,24
HN,7,3,C5,0.154300004,24
HN,8,1,C5,0.345699996,24
HN,8,2,C5,0.34889999,24
HN,8,3,C5,0.393099993,24
HN,9,1,C5,0.216900006,24
HN,9,2,C5,0.224399999,24
HN,9,3,C5,0.222000003,24
HN,10,1,C5,0.176400006,24
HN,10,2,C5,0.1734,24
HN,10,3,C5,0.175899997,24
HN,0,1,C6,0.277571268,24
HN,0,2,C6,0.248679163,24
HN,0,3,C6,0.243585859,24
HN,1,1,C6,1.053900003,24
HN,1,2,C6,1.0704,24
HN,1,3,C6,1.08130002,24
HN,2,1,C6,1.038200021,24
HN,2,2,C6,1.04369998,24
HN,2,3,C6,1.059999943,24
HN,3,1,C6,0.984899998,24
HN,3,2,C6,0.967100024,24
HN,3,3,C6,0.995000005,24
HN,4,1,C6,0.868900025,24
HN,4,2,C6,0.736399996,24
HN,4,3,C6,0.864999974,24
HN,5,1,C6,0.951300025,24
HN,5,2,C6,0.828200006,24
HN,5,3,C6,0.976300001,24
HN,6,1,C6,0.948300004,24
HN,6,2,C6,0.958800018,24
HN,6,3,C6,0.987999976,24
HN,7,1,C6,0.957300007,24
HN,7,2,C6,0.925300002,24
HN,7,3,C6,1.027799964,24
HN,8,1,C6,0.74089998,24
HN,8,2,C6,0.693599999,24
HN,8,3,C6,0.715300024,24
HN,9,1,C6,0.889100015,24
HN,9,2,C6,0.902499974,24
HN,9,3,C6,0.90259999,24
HN,10,1,C6,0.827200019,24
HN,10,2,C6,0.923600018,24
HN,10,3,C6,0.996400006,24
HN,0,1,C7,0.244678375,24
HN,0,2,C7,0.230634947,24
HN,0,3,C7,0.250850866,24
HN,1,1,C7,0.396200001,24
HN,1,2,C7,0.551299989,24
HN,1,3,C7,0.484699994,24
HN,2,1,C7,0.189600006,24
HN,2,2,C7,0.217999995,24
HN,2,3,C7,0.197699994,24
HN,3,1,C7,0.159099996,24
HN,3,2,C7,0.160300002,24
HN,3,3,C7,0.149399996,24
HN,4,1,C7,0.261300004,24
HN,4,2,C7,0.249800003,24
HN,4,3,C7,0.253600007,24
HN,5,1,C7,0.263599998,24
HN,5,2,C7,0.143399999,24
HN,5,3,C7,0.149100006,24
HN,6,1,C7,0.162799999,24
HN,6,2,C7,0.154200003,24
HN,6,3,C7,0.157100007,24
HN,7,1,C7,0.160500005,24
HN,7,2,C7,0.151199996,24
HN,7,3,C7,0.155699998,24
HN,8,1,C7,0.360600001,24
HN,8,2,C7,0.471199995,24
HN,8,3,C7,0.4046,24
HN,9,1,C7,0.164199993,24
HN,9,2,C7,0.209099993,24
HN,9,3,C7,0.205699995,24
HN,10,1,C7,0.263900003,24
HN,10,2,C7,0.173099995,24
HN,10,3,C7,0.180299997,24
HN,0,1,C8,0.251077156,24
HN,0,2,C8,0.281762771,24
HN,0,3,C8,0.279483142,24
HN,1,1,C8,1.03579998,24
HN,1,2,C8,1.067000031,24
HN,1,3,C8,1.041399956,24
HN,2,1,C8,0.975099981,24
HN,2,2,C8,1.017099977,24
HN,2,3,C8,1.050899982,24
HN,3,1,C8,0.995899975,24
HN,3,2,C8,1.007699966,24
HN,3,3,C8,1.030799985,24
HN,4,1,C8,0.950999975,24
HN,4,2,C8,0.581900001,24
HN,4,3,C8,0.952600002,24
HN,5,1,C8,0.942200005,24
HN,5,2,C8,0.178000003,24
HN,5,3,C8,0.938199997,24
HN,6,1,C8,0.835599983,24
HN,6,2,C8,0.434699994,24
HN,6,3,C8,0.740400004,24
HN,7,1,C8,0.940800011,24
HN,7,2,C8,0.390799999,24
HN,7,3,C8,0.949699998,24
HN,8,1,C8,0.673300028,24
HN,8,2,C8,0.329400003,24
HN,8,3,C8,0.665600002,24
HN,9,1,C8,0.946800029,24
HN,9,2,C8,0.597199988,24
HN,9,3,C8,0.976299977,24
HN,10,1,C8,0.854600012,24
HN,10,2,C8,0.40079999,24
HN,10,3,C8,0.888400018,24
HN,0,1,C1,0.264431813,48
HN,0,2,C1,0.237860938,48
HN,0,3,C1,0.281158046,48
HN,1,1,C1,0.357600003,48
HN,1,2,C1,0.513899982,48
HN,1,3,C1,1.00030005,48
HN,2,1,C1,0.244800001,48
HN,2,2,C1,0.283600003,48
HN,2,3,C1,0.255800009,48
HN,3,1,C1,0.378199995,48
HN,3,2,C1,0.378600001,48
HN,3,3,C1,0.237000003,48
HN,4,1,C1,0.351300001,48
HN,4,2,C1,0.361699998,48
HN,4,3,C1,0.4005,48
HN,5,1,C1,0.227399999,48
HN,5,2,C1,0.589200002,48
HN,5,3,C1,0.601600003,48
HN,6,1,C1,0.510399997,48
HN,6,2,C1,0.398799986,48
HN,6,3,C1,0.489300013,48
HN,7,1,C1,0.49180001,48
HN,7,2,C1,0.532500029,48
HN,7,3,C1,0.54610002,48
HN,8,1,C1,0.5079,48
HN,8,2,C1,0.33950001,48
HN,8,3,C1,0.397199988,48
HN,9,1,C1,0.639900011,48
HN,9,2,C1,0.389199996,48
HN,9,3,C1,0.375500011,48
HN,10,1,C1,0.481999993,48
HN,10,2,C1,0.567300022,48
HN,10,3,C1,0.432999998,48
HN,0,1,1,0.168065658,2
HN,0,1,2,0.178421182,2
HN,0,1,3,0.101979319,2
HN,0,1,4,0.143752781,2
HN,0,1,5,0.181827482,2
HN,0,1,6,0.141260594,2
HN,0,1,7,0.153068836,2
HN,0,1,8,0.169040308,2
HN,0,1,9,0.162055522,2
HN,0,1,10,0.148004948,2
HN,0,1,11,0.156501682,2
HN,0,1,12,0.141490368,2
HN,0,1,13,0.121200719,2
HN,0,1,14,0.110474174,2
HN,0,1,15,0.144117834,2
HN,0,1,16,0.164786364,2
HN,0,1,17,0.16082135,2
HN,0,1,18,0.194958109,2
HN,0,1,19,0.104322935,2
HN,0,1,20,0.176211457,2
HN,0,1,21,0.167908694,2
HN,0,1,22,0.190211708,2
HN,0,1,23,0.175119348,2
HN,0,1,24,0.123812826,2
HN,0,1,25,0.188170518,2
HN,0,1,26,0.116475988,2
HN,0,1,27,0.18306379,2
HN,0,1,28,0.100987417,2
HN,0,1,29,0.102972688,2
HN,0,1,30,0.137140985,2
HN,1,1,1,0.242899999,2
HN,1,1,2,0.276800007,2
HN,1,1,3,0.425799996,2
HN,1,1,4,0.191100001,2
HN,1,1,5,0.164299995,2
HN,1,1,6,0.25940001,2
HN,1,1,7,0.263999999,2
HN,1,1,8,0.206499994,2
HN,1,1,9,0.183500007,2
HN,1,1,10,0.382200003,2
HN,1,1,11,0.156900004,2
HN,1,1,12,0.420100003,2
HN,1,1,13,0.2403,2
HN,1,1,14,0.358500004,2
HN,1,1,15,0.326099992,2
HN,1,1,16,0.234500006,2
HN,1,1,17,0.163599998,2
HN,1,1,18,0.235300004,2
HN,1,1,19,0.217999995,2
HN,1,1,20,0.394800007,2
HN,1,1,21,0.312599987,2
HN,1,1,22,0.196799994,2
HN,1,1,23,0.380600005,2
HN,1,1,24,0.228100002,2
HN,1,1,25,0.183400005,2
HN,1,1,26,0.449099988,2
HN,1,1,27,0.158700004,2
HN,1,1,28,0.367000014,2
HN,1,1,29,0.390899986,2
HN,1,1,30,0.41049999,2
HN,2,1,1,0.363200009,2
HN,2,1,2,0.26030001,2
HN,2,1,3,0.39379999,2
HN,2,1,4,0.275099993,2
HN,2,1,5,0.163100004,2
HN,2,1,6,0.306199998,2
HN,2,1,7,0.183899999,2
HN,2,1,8,0.2412,2
HN,2,1,9,0.184799999,2
HN,2,1,10,0.398499995,2
HN,2,1,11,0.188099995,2
HN,2,1,12,0.364899993,2
HN,2,1,13,0.282499999,2
HN,2,1,14,0.450899988,2
HN,2,1,15,0.346300006,2
HN,2,1,16,0.217600003,2
HN,2,1,17,0.157399997,2
HN,2,1,18,0.197300002,2
HN,2,1,19,0.1831,2
HN,2,1,20,0.340700001,2
HN,2,1,21,0.413199991,2
HN,2,1,22,0.206699997,2
HN,2,1,23,0.454699993,2
HN,2,1,24,0.198500007,2
HN,2,1,25,0.194800004,2
HN,2,1,26,0.395999998,2
HN,2,1,27,0.202500001,2
HN,2,1,28,0.321200013,2
HN,2,1,29,0.419200003,2
HN,2,1,30,0.419,2
HN,3,1,1,0.342799991,2
HN,3,1,2,0.260100007,2
HN,3,1,3,0.353599995,2
HN,3,1,4,0.294099987,2
HN,3,1,5,0.1734,2
HN,3,1,6,0.2764,2
